head,source,seed,val_acc,val_loss,test_acc,test_auc,test_f1
cnn_large,digital_zz_4k,3,0.9102563858032227,0.24039749801158905,0.8076923076923077,0.9141604010025062,0.705141129032258
cnn_large,digital_zz_4k,4,0.9102563858032227,0.3005956709384918,0.8910256410256411,0.9016290726817042,0.8559243765958602
cnn_large,digital_zz_4k,5,0.9358974099159241,0.2580004930496216,0.8782051282051282,0.9154135338345865,0.8440574525174935
cnn_large,digital_zz_4k,6,0.9102563858032227,0.29182350635528564,0.8782051282051282,0.9175020885547202,0.8301140597237346
cnn_large,digital_zz_4k,7,0.9102563858032227,0.280647337436676,0.8782051282051282,0.9124895572263994,0.8389743032541968
cnn_large,digital_zz_4k,8,0.9102563858032227,0.2590568959712982,0.8846153846153846,0.923141186299081,0.8461538461538463
cnn_large,digital_zz_4k,9,0.9102563858032227,0.2849492132663727,0.8461538461538461,0.9014202172096909,0.7789846517119244
linear,analog_zz_4k,0,0.8333333134651184,1.3229548931121826,0.7435897435897436,0.8197577276524646,0.7191719171917192
linear,analog_zz_4k,1,0.7435897588729858,1.183374047279358,0.7564102564102564,0.8454469507101087,0.7353571428571428
linear,analog_zz_4k,2,0.7435897588729858,1.4114341735839844,0.6730769230769231,0.8112990810359231,0.6535899333826795
linear,analog_zz_4k,3,0.7692307829856873,1.0787999629974365,0.75,0.8554720133667502,0.7273093989511901
linear,analog_zz_4k,4,0.7692307829856873,0.9561175107955933,0.6474358974358975,0.7393483709273182,0.6154363318542423
linear,analog_zz_4k,5,0.7692307829856873,1.702250361442566,0.7307692307692307,0.8153717627401839,0.7051305130513051
linear,analog_zz_4k,6,0.7051281929016113,1.4714723825454712,0.6794871794871795,0.7838345864661654,0.6517857142857143
linear,analog_zz_4k,7,0.7564102411270142,1.2628333568572998,0.717948717948718,0.8082706766917294,0.691089108910891
linear,analog_zz_4k,8,0.7307692170143127,1.4253816604614258,0.7115384615384616,0.7892648287385128,0.6770186335403727
linear,analog_zz_4k,9,0.7948718070983887,1.4606884717941284,0.7564102564102564,0.8304093567251462,0.7259615384615384
mlp1,analog_zz_4k,0,0.8589743375778198,0.35880371928215027,0.8012820512820513,0.8609022556390977,0.7053914102954615
mlp1,analog_zz_4k,1,0.9102563858032227,0.30075812339782715,0.8461538461538461,0.8627819548872181,0.7948717948717949
mlp1,analog_zz_4k,2,0.8846153616905212,0.36165106296539307,0.8141025641025641,0.8563074352548037,0.7454852320675105
mlp1,analog_zz_4k,3,0.8717948794364929,0.32567358016967773,0.8397435897435898,0.855889724310777,0.7844708483006355
mlp1,analog_zz_4k,4,0.8846153616905212,0.34949377179145813,0.8525641025641025,0.8654970760233919,0.7981434599156119
mlp1,analog_zz_4k,5,0.8846153616905212,0.34247082471847534,0.8397435897435898,0.8625730994152047,0.7844708483006355
mlp1,analog_zz_4k,6,0.8846153616905212,0.33785203099250793,0.8461538461538461,0.8613199665831245,0.7948717948717949
mlp1,analog_zz_4k,7,0.8974359035491943,0.3511940836906433,0.8141025641025641,0.8711361737677528,0.7454852320675105
mlp1,analog_zz_4k,8,0.8974359035491943,0.3047666847705841,0.8141025641025641,0.8521303258145363,0.7499861840287372
mlp1,analog_zz_4k,9,0.8717948794364929,0.3058859705924988,0.8141025641025641,0.8761487050960737,0.7454852320675105
mlp2,analog_zz_4k,0,0.8846153616905212,0.3384229838848114,0.7948717948717948,0.8719715956558062,0.7264957264957266
mlp2,analog_zz_4k,1,0.9358974099159241,0.29510247707366943,0.8076923076923077,0.8661236424394321,0.7237308146399055
mlp2,analog_zz_4k,2,0.8846153616905212,0.3825748562812805,0.7948717948717948,0.8400167084377611,0.7264957264957266
mlp2,analog_zz_4k,3,0.8589743375778198,0.35050734877586365,0.8012820512820513,0.858813700918964,0.711576310610127
mlp2,analog_zz_4k,4,0.8846153616905212,0.2812880873680115,0.8269230769230769,0.8629908103592314,0.7748917748917749
mlp2,analog_zz_4k,5,0.8717948794364929,0.3549523651599884,0.8269230769230769,0.8469089390142022,0.7672285161646863
mlp2,analog_zz_4k,6,0.8974359035491943,0.3688160479068756,0.8076923076923077,0.8391812865497076,0.7291666666666667
mlp2,analog_zz_4k,7,0.8846153616905212,0.3341754972934723,0.8141025641025641,0.8389724310776943,0.740700406946753
mlp2,analog_zz_4k,8,0.9102563858032227,0.30193766951560974,0.8333333333333334,0.8408521303258146,0.7697024755848285
mlp2,analog_zz_4k,9,0.8974359035491943,0.3273907005786896,0.782051282051282,0.8467000835421888,0.7187698833510074
cnn_small,analog_zz_4k,0,0.8846153616905212,0.3269595503807068,0.8461538461538461,0.8692564745196324,0.7743490838958534
cnn_small,analog_zz_4k,1,0.8717948794364929,0.25956255197525024,0.8397435897435898,0.8907685881370091,0.7764658680575457
cnn_small,analog_zz_4k,2,0.8846153616905212,0.3179799020290375,0.8205128205128205,0.876984126984127,0.7309682187730968
cnn_small,analog_zz_4k,3,0.9230769276618958,0.27445322275161743,0.8589743589743589,0.8836675020885547,0.8051328639563934
cnn_small,analog_zz_4k,4,0.8717948794364929,0.34404420852661133,0.8461538461538461,0.8748955722639933,0.7833333333333333
cnn_small,analog_zz_4k,5,0.8717948794364929,0.3339279294013977,0.8076923076923077,0.8613199665831244,0.705141129032258
cnn_small,analog_zz_4k,6,0.8974359035491943,0.2879243493080139,0.8269230769230769,0.8698830409356725,0.7585831375021493
cnn_small,analog_zz_4k,7,0.8974359035491943,0.297911673784256,0.8525641025641025,0.883876357560568,0.7860082304526749
cnn_small,analog_zz_4k,8,0.8589743375778198,0.3109525144100189,0.8333333333333334,0.862781954887218,0.7652777777777777
cnn_small,analog_zz_4k,9,0.8846153616905212,0.3160943388938904,0.8397435897435898,0.8669590643274855,0.7805907172995781
cnn_large,analog_zz_4k,0,0.8461538553237915,0.311637282371521,0.8333333333333334,0.8778195488721805,0.7697024755848285
cnn_large,analog_zz_4k,1,0.8846153616905212,0.31238073110580444,0.8717948717948718,0.883876357560568,0.8318965517241379
cnn_large,analog_zz_4k,2,0.9230769276618958,0.32985129952430725,0.8333333333333334,0.8978696741854637,0.7605667060212515
cnn_large,analog_zz_4k,3,0.8717948794364929,0.34868311882019043,0.8589743589743589,0.8924394319131161,0.7837701612903225
cnn_large,analog_zz_4k,4,0.8974359035491943,0.35705846548080444,0.8525641025641025,0.8719715956558062,0.7765182186234818
cnn_large,analog_zz_4k,5,0.8717948794364929,0.3306160867214203,0.8525641025641025,0.8863826232247285,0.790310326690433
cnn_large,analog_zz_4k,6,0.9230769276618958,0.29388919472694397,0.8589743589743589,0.8859649122807016,0.8086529884032114
cnn_large,analog_zz_4k,7,0.9102563858032227,0.30528247356414795,0.8589743589743589,0.8976608187134503,0.8086529884032114
cnn_large,analog_zz_4k,8,0.8974359035491943,0.3406766653060913,0.8589743589743589,0.8809523809523809,0.7931533269045323
cnn_large,analog_zz_4k,9,0.8461538553237915,0.3334740996360779,0.8653846153846154,0.8926482873851294,0.8220242299125333
linear,rff_180,0,0.8589743375778198,0.43787965178489685,0.7115384615384616,0.8560985797827902,0.6878196291190466
linear,rff_180,1,0.8846153616905212,0.4535280764102936,0.717948717948718,0.8368838763575606,0.691089108910891
linear,rff_180,2,0.8333333134651184,0.44836774468421936,0.7435897435897436,0.8297827903091062,0.7214285714285715
linear,rff_180,3,0.8461538553237915,0.43320611119270325,0.7564102564102564,0.8489974937343358,0.7332133213321332
linear,rff_180,4,0.8717948794364929,0.4523118734359741,0.7243589743589743,0.8389724310776941,0.699341132176953
linear,rff_180,5,0.8461538553237915,0.4487853944301605,0.7371794871794872,0.8398078529657477,0.7133252655640716
linear,rff_180,6,0.8461538553237915,0.4360002875328064,0.7051282051282052,0.829156223893066,0.6796428571428572
linear,rff_180,7,0.8461538553237915,0.44230493903160095,0.7243589743589743,0.8460735171261488,0.699341132176953
linear,rff_180,8,0.8717948794364929,0.4261113107204437,0.7243589743589743,0.8429406850459482,0.7039064224233061
linear,rff_180,9,0.8589743375778198,0.42381128668785095,0.7307692307692307,0.8327067669172933,0.7051305130513051
mlp1,rff_180,0,0.8589743375778198,0.7011510133743286,0.8269230769230769,0.852234753550543,0.790562378797673
mlp1,rff_180,1,0.7820512652397156,0.6309060454368591,0.7948717948717948,0.8350041771094403,0.7533596837944664
mlp1,rff_180,2,0.7948718070983887,0.9066038131713867,0.8076923076923077,0.8601712614870509,0.7179363548698168
mlp1,rff_180,3,0.8589743375778198,0.6822749376296997,0.7948717948717948,0.8421052631578947,0.7264957264957266
mlp1,rff_180,4,0.807692289352417,0.6762652397155762,0.7628205128205128,0.785923141186299,0.6915183581850248
mlp1,rff_180,5,0.8589743375778198,0.5443046689033508,0.782051282051282,0.8046157059314953,0.6868949232585596
mlp1,rff_180,6,0.8846153616905212,0.5754083395004272,0.8461538461538461,0.8574561403508772,0.7789846517119244
mlp1,rff_180,7,0.8589743375778198,0.575746476650238,0.8333333333333334,0.8754177109440268,0.794237012987013
mlp1,rff_180,8,0.8974359035491943,0.8342706561088562,0.7948717948717948,0.8369883040935673,0.7533596837944664
mlp1,rff_180,9,0.8846153616905212,0.6201990842819214,0.7948717948717948,0.8524436090225563,0.7310344827586206
mlp2,rff_180,0,0.8589743375778198,0.4137061536312103,0.8589743589743589,0.8615288220551379,0.7886178861788617
mlp2,rff_180,1,0.8333333134651184,0.37696489691734314,0.8205128205128205,0.8705096073517126,0.7564674397859055
mlp2,rff_180,2,0.8333333134651184,0.41433724761009216,0.8076923076923077,0.8661236424394319,0.6980645161290322
mlp2,rff_180,3,0.8333333134651184,0.4047565460205078,0.8525641025641025,0.8826232247284879,0.7765182186234818
mlp2,rff_180,4,0.8461538553237915,0.40370628237724304,0.8589743589743589,0.8778195488721805,0.7886178861788617
mlp2,rff_180,5,0.8333333134651184,0.40579864382743835,0.8333333333333334,0.8600668337510442,0.7444556451612903
mlp2,rff_180,6,0.8717948794364929,0.40094679594039917,0.8589743589743589,0.8634085213032582,0.8013888888888889
mlp2,rff_180,7,0.8333333134651184,0.42970597743988037,0.8076923076923077,0.8481620718462825,0.7342720872132638
mlp2,rff_180,8,0.8461538553237915,0.4282379746437073,0.8333333333333334,0.8700918964076859,0.7501847745750185
mlp2,rff_180,9,0.8333333134651184,0.41583162546157837,0.8333333333333334,0.866750208855472,0.7605667060212515
cnn_small,rff_180,0,0.8717948794364929,0.3085642457008362,0.8397435897435898,0.8621553884711779,0.7720764420548185
cnn_small,rff_180,1,0.9102563858032227,0.2691497206687927,0.8717948717948718,0.9049707602339181,0.8119575699132112
cnn_small,rff_180,2,0.8974359035491943,0.2827313542366028,0.8461538461538461,0.8993316624895572,0.787417669770611
cnn_small,rff_180,3,0.9102563858032227,0.3075459599494934,0.8461538461538461,0.9068504594820385,0.7833333333333333
cnn_small,rff_180,4,0.9230769276618958,0.2786810100078583,0.8782051282051282,0.8786549707602339,0.8301140597237346
cnn_small,rff_180,5,0.9358974099159241,0.30271974205970764,0.8397435897435898,0.8696741854636592,0.7764658680575457
cnn_small,rff_180,6,0.8974359035491943,0.2840341031551361,0.8589743589743589,0.8868003341687553,0.8051328639563934
cnn_small,rff_180,7,0.9230769276618958,0.29311057925224304,0.8461538461538461,0.8826232247284879,0.7833333333333333
cnn_small,rff_180,8,0.9358974099159241,0.26769426465034485,0.8333333333333334,0.9047619047619048,0.7738626226583407
cnn_small,rff_180,9,0.8717948794364929,0.3093933165073395,0.8653846153846154,0.9145781119465329,0.8122313291683384
cnn_large,rff_180,0,0.9230769276618958,0.28285810351371765,0.8461538461538461,0.8920217209690894,0.7982758620689655
cnn_large,rff_180,1,0.9358974099159241,0.29311686754226685,0.8525641025641025,0.9218880534670009,0.7860082304526749
cnn_large,rff_180,2,0.9102563858032227,0.285786509513855,0.8717948717948718,0.9166666666666665,0.8260481712756467
cnn_large,rff_180,3,0.8974359035491943,0.30264249444007874,0.8717948717948718,0.8861737677527152,0.8260481712756467
cnn_large,rff_180,4,0.9358974099159241,0.2693747878074646,0.8717948717948718,0.906641604010025,0.8228480581421758
cnn_large,rff_180,5,0.9102563858032227,0.26694411039352417,0.8461538461538461,0.8859649122807017,0.7948717948717949
cnn_large,rff_180,6,0.9102563858032227,0.310615599155426,0.8717948717948718,0.8884711779448622,0.8194444444444444
cnn_large,rff_180,7,0.9230769276618958,0.2780216336250305,0.8653846153846154,0.8949456975772766,0.8156962025316455
cnn_large,rff_180,8,0.9230769276618958,0.28773123025894165,0.8782051282051282,0.9074770258980785,0.8332489451476793
cnn_large,rff_180,9,0.9102563858032227,0.31303340196609497,0.8653846153846154,0.9147869674185464,0.8189555125725339
