rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
188,7,0.730769,32,gelu,0.083716,7.29606,5.91942e-07,70,True,4.22587e-07,34.8
189,34,0.730769,64,relu,0.583538,1.29841,4.43833e-06,100,True,1.08889e-05,28.4
190,40,0.730769,64,gelu,0.435081,7.87502,2.39272e-06,45,False,1.14928e-07,30.7
191,45,0.730769,32,relu,0.662026,4.15073,0.00488137,20,True,5.67881e-05,12.2
192,69,0.730769,32,gelu,0.568679,7.53221,8.51982e-07,75,True,3.00953e-05,33.3
193,113,0.730769,32,relu,0.668315,5.07944,0.00487143,100,True,0.000410366,35.3
194,181,0.730769,32,relu,0.611042,6.32934,2.39625e-06,90,True,0.00012095,33.6
195,105,0.717949,32,gelu,0.422352,3.51659,2.82597e-07,10,True,1.51848e-05,31.3
196,9,0.705128,32,relu,0.443383,2.89751,2.01332e-07,25,True,2.42605e-08,36.9
197,6,0.666667,16,gelu,0.250926,7.06857,1.07515e-08,75,True,0.000119483,43.0
198,55,0.666667,16,gelu,0.558338,4.38397,1.33802e-08,60,True,1.50823e-07,47.2
199,154,0.641026,32,relu,0.611834,5.90092,3.23619e-08,95,True,0.000208117,34.1
200,37,0.602564,32,gelu,0.398327,2.40271,8.88574e-08,85,True,3.6803e-05,34.6
