rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
76,53,0.910256,64,gelu,0.605234,"['grid', 'chain', 'horizontal', 'ring']",4.62843,8.96156e-05,56,False,1.35185e-06,26.7
77,57,0.910256,32,gelu,0.692958,"['grid', 'chain', 'horizontal', 'star']",4.67212,0.000107253,41,False,5.18251e-06,31.7
78,61,0.910256,32,gelu,0.690666,"['grid', 'chain', 'horizontal', 'star']",4.88442,0.000119831,41,False,5.51515e-06,32.3
79,63,0.910256,32,gelu,0.602317,"['grid', 'chain', 'horizontal', 'star']",4.64291,0.000110602,36,False,6.58492e-06,32.0
80,72,0.910256,16,gelu,0.617538,"['grid', 'chain', 'horizontal', 'kings']",6.28727,0.000231996,61,False,0.000108344,66.3
81,74,0.910256,16,gelu,0.66557,"['grid', 'chain', 'horizontal', 'kings']",6.91427,0.000573603,46,False,0.000551536,69.6
82,81,0.910256,64,gelu,0.604175,"['grid', 'chain', 'horizontal', 'ring']",6.59143,8.12005e-05,56,False,1.49485e-06,26.7
83,110,0.910256,16,gelu,0.621028,"['grid', 'chain', 'horizontal', 'kings']",2.17529,2.00963e-05,66,False,2.07176e-07,41.8
84,115,0.910256,16,gelu,0.533736,"['grid', 'chain', 'horizontal', 'kings']",7.29902,1.37356e-05,76,False,1.62351e-08,43.1
85,120,0.910256,16,relu,0.433202,"['grid', 'chain', 'horizontal', 'kings']",7.097,1.0524e-05,96,False,3.19776e-08,41.4
86,128,0.910256,16,relu,0.344416,"['grid', 'chain', 'horizontal', 'kings']",8.78454,2.16511e-05,96,True,5.7121e-08,41.3
87,135,0.910256,16,relu,0.433623,"['grid', 'chain', 'horizontal', 'kings']",9.13703,1.67697e-05,96,False,1.04618e-07,42.1
88,136,0.910256,16,relu,0.376436,"['grid', 'chain', 'horizontal', 'kings']",7.34839,2.32954e-05,81,False,8.28302e-08,41.7
89,145,0.910256,16,relu,0.460004,"['grid', 'chain', 'horizontal', 'kings']",7.44301,2.59774e-05,81,False,6.52862e-08,41.8
90,153,0.910256,16,relu,0.37817,"['grid', 'chain', 'horizontal', 'kings']",7.20921,1.97382e-05,96,False,1.05078e-07,42.3
91,163,0.910256,16,relu,0.404325,"['grid', 'chain', 'horizontal', 'kings']",8.99148,7.5048e-05,91,False,2.21795e-08,43.1
92,164,0.910256,16,relu,0.367538,"['grid', 'chain', 'horizontal', 'kings']",7.83847,0.000105026,76,False,2.83464e-08,41.7
93,168,0.910256,16,relu,0.430297,"['grid', 'chain', 'horizontal', 'kings']",6.86006,2.53189e-05,96,False,1.03097e-07,41.4
94,169,0.910256,16,relu,0.471498,"['grid', 'chain', 'horizontal', 'kings']",6.65089,1.70791e-05,91,False,3.34592e-08,44.7
95,173,0.910256,16,relu,0.399172,"['grid', 'chain', 'horizontal', 'kings']",8.37423,4.17043e-05,81,False,2.43543e-08,42.1
96,177,0.910256,16,relu,0.463286,"['grid', 'chain', 'horizontal', 'kings']",7.00658,2.89174e-05,91,False,1.30513e-07,41.5
97,187,0.910256,16,relu,0.428572,"['grid', 'chain', 'horizontal', 'kings']",8.34526,3.41156e-05,76,False,1.33772e-07,41.3
98,188,0.910256,16,relu,0.419342,"['grid', 'chain', 'horizontal', 'kings']",7.91843,2.41297e-05,86,False,7.55591e-08,41.4
99,198,0.910256,16,relu,0.394637,"['grid', 'chain', 'horizontal', 'kings']",8.17017,6.53806e-05,91,False,1.42808e-08,41.8
100,30,0.897436,64,gelu,0.540339,"['grid', 'chain', 'horizontal', 'ring']",5.50395,6.29821e-05,66,False,5.29752e-07,26.4
101,34,0.897436,64,gelu,0.54438,"['grid', 'chain', 'horizontal', 'ring']",5.36734,7.63607e-05,71,False,9.73528e-07,26.8
102,39,0.897436,64,gelu,0.651963,"['grid', 'chain', 'horizontal', 'ring']",7.36157,0.000293769,51,False,6.63481e-07,26.4
103,44,0.897436,64,gelu,0.588421,"['grid', 'chain', 'horizontal', 'ring']",6.36992,8.84927e-05,76,False,2.16672e-06,26.6
104,47,0.897436,64,gelu,0.552358,"['grid', 'chain', 'horizontal', 'vertical']",4.70016,0.000521504,66,False,1.54516e-07,26.8
105,49,0.897436,32,relu,0.214071,"['grid', 'chain', 'horizontal', 'kings']",5.51745,0.00125118,61,False,1.065e-06,23.4
106,51,0.897436,64,gelu,0.538186,"['grid', 'chain', 'horizontal', 'ring']",5.12448,7.1972e-05,71,False,8.53731e-07,28.0
107,62,0.897436,32,gelu,0.695235,"['grid', 'chain', 'horizontal', 'star']",4.54623,4.29847e-05,31,False,2.36575e-06,32.6
108,69,0.897436,16,gelu,0.672982,"['grid', 'chain', 'horizontal', 'kings']",6.58419,0.000354961,36,False,5.49616e-05,56.6
109,79,0.897436,16,gelu,0.585999,"['grid', 'chain', 'horizontal', 'kings']",5.73965,0.00469971,41,False,0.000309218,33.9
