rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
145,153,0.897436,64,relu,0.493883,"['grid', 'chain', 'horizontal', 'ring']",6.10148,0.00100764,56,True,1.42663e-07,41.2
146,157,0.897436,64,gelu,0.294626,"['grid', 'chain', 'horizontal', 'vertical']",5.86419,0.00379038,31,True,3.05299e-07,19.6
147,188,0.897436,64,relu,0.628655,"['grid', 'chain', 'horizontal', 'cross']",3.5309,0.00270371,26,True,3.59658e-07,33.1
148,4,0.884615,16,relu,0.0811083,"['grid', 'chain', 'horizontal', 'vertical']",7.29007,0.000443905,76,False,3.42205e-05,47.5
149,16,0.884615,32,gelu,0.502751,"['grid', 'chain', 'horizontal', 'kings']",1.54724,0.00174166,41,False,1.86914e-07,31.2
150,19,0.884615,32,gelu,0.142928,"['grid', 'chain', 'horizontal', 'cross']",5.90582,0.000184884,26,False,1.3464e-08,37.5
151,20,0.884615,64,gelu,0.564799,"['grid', 'chain', 'horizontal', 'star']",2.47438,0.00446254,6,False,0.000197912,11.6
152,31,0.884615,16,gelu,0.250341,"['grid', 'chain', 'horizontal', 'star']",1.95731,2.00115e-05,16,False,9.03801e-05,54.2
153,45,0.884615,64,relu,0.638922,"['grid', 'chain', 'horizontal', 'ring']",8.44251,0.000168374,46,True,9.67699e-08,40.8
154,52,0.884615,64,relu,0.603386,"['grid', 'chain', 'horizontal', 'ring']",4.94656,0.000354244,36,True,3.81578e-08,40.8
155,56,0.884615,64,relu,0.542553,"['grid', 'chain', 'horizontal', 'cross']",3.23822,0.000149847,31,True,3.67967e-08,41.0
156,77,0.884615,64,gelu,0.448572,"['grid', 'chain', 'horizontal', 'kings']",4.51464,0.000573804,26,True,2.20609e-07,21.9
157,79,0.884615,64,gelu,0.667638,"['grid', 'chain', 'horizontal', 'cross']",3.36646,0.000188705,41,True,1.49958e-08,41.2
