rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
191,110,0.832061,16,gelu,0.608119,['horizontal'],0.190162,8.19137e-07,81,True,6.50924e-07,142.0
192,64,0.778626,16,gelu,0.666923,['chain'],4.94353,7.18483e-07,61,True,3.92028e-05,136.5
193,3,0.744275,32,gelu,0.4948,['vertical'],7.72245,2.65988e-08,16,False,0.000859874,90.7
194,5,0.742366,32,relu,0.443383,['ring'],2.89751,2.01332e-07,16,True,2.42605e-08,82.3
195,7,0.742366,16,gelu,0.689955,['kings'],9.08266,1.96506e-08,21,False,2.47305e-07,133.0
196,97,0.742366,16,gelu,0.58099,['vertical'],0.244599,4.53423e-08,86,False,1.23244e-07,141.2
197,133,0.742366,16,gelu,0.639474,['kings'],0.613971,3.23939e-07,66,True,0.000163129,142.8
198,37,0.736641,64,gelu,0.648639,['vertical'],2.79612,9.59873e-08,96,False,1.33458e-07,65.8
199,8,0.717557,32,gelu,0.451621,['chain'],6.77564,1.70756e-08,1,True,9.00461e-06,3.1
200,6,0.687023,64,gelu,0.660037,['horizontal'],4.17411,1.09552e-08,21,False,3.57879e-06,63.8
